"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"1326","867","70","","1.0","10.0133","Friday","20151009"
"1326","867","208","","1.0","17.4732","Monday","20151005"
"1326","867","370","","1.0","11.0943","Monday","20151005"
"1326","1394","28","","1.0","8.595","Saturday","20151010"
"1326","1394","28","","1.0","8.595","Saturday","20151010"
"1326","867","151","","1.0","12.2508","Wednesday","20151007"
"1326","867","212","","1.0","18.1618","Monday","20151005"
"1326","867","434","","1.0","14.1748","Friday","20151009"
"1326","867","260","","1.0","12.2518","Friday","20151009"
"1326","867","477","","1.0","12.3104","Wednesday","20151007"
"1326","1342","50","","1.0","20.3443","Sunday","20151011"
"1226","1075","39","","1.0","22.434","Tuesday","20151006"
"1226","904","52","","1.0","22.4436","Tuesday","20151006"
"1226","1118","290","","1.0","17.3742","Friday","20151009"
"1226","1118","231","","1.0","17.5144","Friday","20151009"
"1226","1376","250","","1.0","21.5647","Monday","20151005"
"1226","1118","158","","1.0","20.5655","Saturday","20151010"
"1226","1003","14","","1.0","15.0117","Wednesday","20151007"
"1226","1118","590","","1.0","21.3644","Saturday","20151010"
"1226","1118","968","","1.0","8.0855","Friday","20151009"
"1226","1003","168","","1.0","16.1028","Wednesday","20151007"
"1226","1118","993","","1.0","13.5554","Saturday","20151010"
"1226","1118","58","","1.0","20.0032","Wednesday","20151007"
"1226","1118","546","","1.0","20.2731","Friday","20151009"
"1226","1118","231","","1.0","17.5144","Friday","20151009"
"1226","1376","250","","1.0","21.5647","Monday","20151005"
"1226","1118","158","","1.0","20.5655","Saturday","20151010"
"1226","1118","2129","","1.0","23.0507","Friday","20151009"
"1226","1118","2129","","1.0","23.0507","Friday","20151009"
"1226","1075","39","","1.0","22.434","Tuesday","20151006"
"1226","1282","219","","1.0","23.4055","Monday","20151005"
"1226","1282","219","","1.0","23.4055","Monday","20151005"
"1226","1003","14","","1.0","15.0117","Wednesday","20151007"
"1226","1118","590","","1.0","21.3644","Saturday","20151010"
"1226","1118","968","","1.0","8.0855","Friday","20151009"
"1226","1118","993","","1.0","13.5554","Saturday","20151010"
"1226","1003","168","","1.0","16.1028","Wednesday","20151007"
"1226","904","52","","1.0","22.4436","Tuesday","20151006"
"1226","1118","290","","1.0","17.3742","Friday","20151009"
"1226","1118","58","","1.0","20.0032","Wednesday","20151007"
"1226","1118","546","","1.0","20.2731","Friday","20151009"
"1070","989","517","","1.0","13.3341","Wednesday","20151007"
"1070","1252","323","","1.0","10.4816","Wednesday","20151007"
"1070","1273","158","","1.0","12.001","Wednesday","20151007"
"1070","989","361","","1.0","14.5608","Saturday","20151010"
"1070","989","93","","1.0","9.2155","Saturday","20151010"
"1070","1118","283","","1.0","14.5106","Saturday","20151010"
"1070","1194","23","","1.0","19.2057","Saturday","20151010"
"1070","989","361","","1.0","14.5608","Saturday","20151010"
"1070","989","93","","1.0","9.2155","Saturday","20151010"
"1070","1118","283","","1.0","14.5106","Saturday","20151010"
"1070","989","517","","1.0","13.3341","Wednesday","20151007"
"1070","1252","323","","1.0","10.4816","Wednesday","20151007"
"1070","1194","23","","1.0","19.2057","Saturday","20151010"
"1070","1273","158","","1.0","12.001","Wednesday","20151007"
"1016","1350","114","","1.0","12.3813","Monday","20151005"
"1016","1350","100","","1.0","11.3757","Monday","20151005"
"1016","1350","164","","1.0","8.4652","Monday","20151005"
"1016","1350","146","","1.0","12.4026","Monday","20151005"
"1016","1350","28","","1.0","8.2551","Wednesday","20151007"
"1016","1350","114","","1.0","12.3813","Monday","20151005"
"1016","1350","100","","1.0","11.3757","Monday","20151005"
"1016","1350","164","","1.0","8.4652","Monday","20151005"
"1016","1350","28","","1.0","8.2551","Wednesday","20151007"
"1016","1350","146","","1.0","12.4026","Monday","20151005"
"1221","1204","57","","1.0","20.3731","Monday","20151005"
"1221","1134","15","","1.0","18.1403","Thursday","20151008"
"1221","1203","55","","1.0","3.3702","Friday","20151009"
"1221","1203","11","","1.0","5.2105","Saturday","20151010"
"1221","1204","57","","1.0","20.3731","Monday","20151005"
"1221","1134","15","","1.0","18.1403","Thursday","20151008"
"1221","1203","55","","1.0","3.3702","Friday","20151009"
"1221","1203","11","","1.0","5.2105","Saturday","20151010"
"1221","1203","27","","1.0","6.2355","Friday","20151009"
"1221","1204","55","","1.0","19.2816","Wednesday","20151007"
"1221","1204","55","","1.0","19.2816","Wednesday","20151007"
"1221","1203","27","","1.0","6.2355","Friday","20151009"
"1221","1203","24","","1.0","4.464","Sunday","20151011"
"1221","1203","24","","1.0","4.464","Sunday","20151011"
"1221","1203","64","","1.0","3.3456","Sunday","20151011"
"1221","1203","64","","1.0","3.3456","Sunday","20151011"
"1221","1203","236","","1.0","6.422","Tuesday","20151006"
"1221","1203","236","","1.0","6.422","Tuesday","20151006"
"804","1118","6","","1.0","17.0529","Tuesday","20151006"
"804","1150","113","","1.0","12.0208","Thursday","20151008"
"804","1150","113","","1.0","12.0208","Thursday","20151008"
"804","1118","6","","1.0","17.0529","Tuesday","20151006"
"1169","1380","129","","1.0","14.1137","Tuesday","20151006"
"1169","1307","22","","1.0","15.5439","Monday","20151005"
"1169","1116","561","","1.0","20.5434","Friday","20151009"
"1169","1307","25","","1.0","14.465","Monday","20151005"
"1169","1307","363","","1.0","13.3318","Friday","20151009"
"1169","1307","18","","1.0","14.4746","Monday","20151005"
"1169","1307","142","","1.0","12.1809","Friday","20151009"
"1169","1116","561","","1.0","20.5434","Friday","20151009"
"1169","1380","129","","1.0","14.1137","Tuesday","20151006"
"1169","1307","138","","1.0","13.124","Monday","20151005"
"1169","1307","22","","1.0","15.5439","Monday","20151005"
"1169","1116","53","","1.0","15.2008","Tuesday","20151006"
"1169","1307","89","","1.0","18.4841","Tuesday","20151006"
"1169","1307","194","","1.0","12.4449","Friday","20151009"
"1169","1307","363","","1.0","13.3318","Friday","20151009"
"1169","1307","16","","1.0","18.1505","Monday","20151005"
"1169","1307","11","","1.0","20.592","Tuesday","20151006"
"1169","1307","10","","1.0","23.0344","Wednesday","20151007"
"1169","1307","194","","1.0","12.4449","Friday","20151009"
"1169","1307","25","","1.0","14.465","Monday","20151005"
"1169","1307","89","","1.0","18.4841","Tuesday","20151006"
"1169","1116","53","","1.0","15.2008","Tuesday","20151006"
"1169","1307","10","","1.0","23.0344","Wednesday","20151007"
"1169","1307","67","","1.0","21.2535","Tuesday","20151006"
"1169","1307","67","","1.0","21.2535","Tuesday","20151006"
"1169","1307","11","","1.0","20.592","Tuesday","20151006"
"1169","1307","16","","1.0","18.1505","Monday","20151005"
"1169","1307","34","","1.0","13.5748","Thursday","20151008"
"1169","1307","34","","1.0","13.5748","Thursday","20151008"
"1169","1307","377","","1.0","12.374","Friday","20151009"
"1169","1307","377","","1.0","12.374","Friday","20151009"
"1169","1307","18","","1.0","14.4746","Monday","20151005"
"1169","1307","52","","1.0","13.5844","Monday","20151005"
"1169","1307","52","","1.0","13.5844","Monday","20151005"
"1169","1307","78","","1.0","13.521","Monday","20151005"
"1169","1307","78","","1.0","13.521","Monday","20151005"
"1169","1307","138","","1.0","13.124","Monday","20151005"
"1169","1307","142","","1.0","12.1809","Friday","20151009"
"1075","1340","823","","1.0","15.4013","Wednesday","20151007"
"1075","1306","221","","1.0","9.3401","Tuesday","20151006"
"1376","1075","33","","1.0","14.1226","Monday","20151005"
"1376","1075","36","","1.0","20.4007","Friday","20151009"
"989","1133","68","","1.0","15.4055","Wednesday","20151007"
"989","1285","63","","1.0","10.1553","Wednesday","20151007"
"989","1116","36","","1.0","10.5732","Monday","20151005"
"1075","1351","57","","1.0","14.2148","Thursday","20151008"
"1075","1351","57","","1.0","14.2148","Thursday","20151008"
"1003","1052","23","","1.0","9.3453","Friday","20151009"
"1003","1052","9","","1.0","9.5342","Friday","20151009"
"1003","896","35","","1.0","12.5041","Wednesday","20151007"
"1003","1052","23","","1.0","9.3453","Friday","20151009"
"1003","1052","9","","1.0","9.5342","Friday","20151009"
"1003","896","35","","1.0","12.5041","Wednesday","20151007"
"1259","1052","310","","1.0","18.1036","Monday","20151005"
"1259","1052","310","","1.0","18.1036","Monday","20151005"
"1340","1173","40","","1.0","13.203","Thursday","20151008"
"1340","1173","44","","1.0","17.1921","Wednesday","20151007"
"1340","1173","25","","1.0","18.18","Thursday","20151008"
"1340","1173","34","","1.0","17.0652","Thursday","20151008"
"1340","1173","114","","1.0","13.4007","Thursday","20151008"
"1340","1173","52","","1.0","13.4301","Thursday","20151008"
"1340","1173","31","","1.0","13.4541","Thursday","20151008"
"767","897","20","","1.0","10.22","Thursday","20151008"
"767","897","2","","1.0","17.1249","Thursday","20151008"
"1307","1352","28","","1.0","8.311","Friday","20151009"
"1307","1295","15","","1.0","18.3401","Thursday","20151008"
"1307","1173","38","","1.0","12.163","Thursday","20151008"
"1307","1173","11","","1.0","16.321","Thursday","20151008"
"1307","1173","17","","1.0","16.4054","Thursday","20151008"
"1307","1173","9","","1.0","12.0929","Thursday","20151008"
"1307","1295","24","","1.0","18.0207","Thursday","20151008"
"1307","1173","16","","1.0","16.2911","Thursday","20151008"
"1307","1352","38","","1.0","8.012","Friday","20151009"
"1307","1052","38","","1.0","8.5735","Saturday","20151010"
"1307","1052","10","","1.0","9.0059","Saturday","20151010"
"1307","1052","14","","1.0","10.265","Thursday","20151008"
"1307","1173","29","","1.0","16.3904","Thursday","20151008"
"867","1241","63","","1.0","15.3959","Sunday","20151011"
"867","1241","291","","1.0","13.2116","Saturday","20151010"
"867","1241","94","","1.0","11.5058","Sunday","20151011"
"867","1241","63","","1.0","6.2623","Sunday","20151011"
"867","568","244","","1.0","12.1541","Thursday","20151008"
"867","1204","140","","1.0","11.263","Sunday","20151011"
"1041","1307","16","","1.0","17.1923","Monday","20151005"
"1041","1003","98","","1.0","22.0739","Monday","20151005"
"1041","1003","254","","1.0","22.3531","Wednesday","20151007"
"1041","1003","254","","1.0","22.3531","Wednesday","20151007"
"1041","1003","98","","1.0","22.0739","Monday","20151005"
"1041","1307","16","","1.0","17.1923","Monday","20151005"
"1041","1003","115","","1.0","22.0359","Monday","20151005"
"1041","1003","115","","1.0","22.0359","Monday","20151005"
"1041","1003","24","","1.0","22.3123","Wednesday","20151007"
"1041","1003","24","","1.0","22.3123","Wednesday","20151007"
"1041","1003","31","","1.0","22.0613","Monday","20151005"
"1041","1003","31","","1.0","22.0613","Monday","20151005"
"1352","1169","30","","1.0","11.554","Wednesday","20151007"
"1352","1169","12","","1.0","11.5436","Wednesday","20151007"
"1003","1286","37","","1.0","11.4754","Tuesday","20151006"
"1207","1332","47","","1.0","8.0213","Wednesday","20151007"
"1207","1269","102","","1.0","10.2503","Tuesday","20151006"
"1207","1269","104","","1.0","10.2708","Tuesday","20151006"
"1362","1318","37","","1.0","16.0745","Monday","20151005"
"1362","1318","53","","1.0","6.5953","Monday","20151005"
"1075","1351","16","","1.0","11.4659","Saturday","20151010"
"1075","1351","16","","1.0","11.4659","Saturday","20151010"
"1351","1075","93","","1.0","14.2253","Thursday","20151008"
"1351","1075","17","","1.0","12.075","Wednesday","20151007"
"1351","1086","295","","1.0","13.1524","Tuesday","20151006"
"1351","1075","93","","1.0","14.2253","Thursday","20151008"
"1351","1075","202","","1.0","10.4109","Monday","20151005"
"1351","1075","202","","1.0","10.4109","Monday","20151005"
"1351","1075","17","","1.0","12.075","Wednesday","20151007"
"1351","1075","276","","1.0","12.1156","Monday","20151005"
"1351","1075","276","","1.0","12.1156","Monday","20151005"
"1351","1086","295","","1.0","13.1524","Tuesday","20151006"
"1362","621","83","","1.0","13.1819","Friday","20151009"
"1362","621","80","","1.0","11.1018","Sunday","20151011"
"1362","621","168","","1.0","18.3259","Saturday","20151010"
"1362","621","57","","1.0","16.5144","Wednesday","20151007"
"1362","621","58","","1.0","18.055","Thursday","20151008"
"1362","621","31","","1.0","15.1555","Friday","20151009"
"621","1362","162","","1.0","10.2014","Thursday","20151008"
"621","1362","30","","1.0","14.4844","Thursday","20151008"
"621","1362","375","","1.0","15.5822","Saturday","20151010"
"621","1362","50","","1.0","17.4318","Sunday","20151011"
"621","1362","44","","1.0","17.3806","Thursday","20151008"
"1269","989","111","","1.0","9.1928","Tuesday","20151006"
"1269","1304","41","","1.0","11.4138","Tuesday","20151006"
"1307","1169","46","","1.0","12.4548","Tuesday","20151006"
"1307","1080","29","","1.0","13.352","Sunday","20151011"
"1307","1169","73","","1.0","12.5312","Tuesday","20151006"
"1307","1169","120","","1.0","20.2536","Wednesday","20151007"
"1307","1052","7","","1.0","12.3503","Tuesday","20151006"
"1307","1169","46","","1.0","12.4548","Tuesday","20151006"
"1307","1116","21","","1.0","21.4014","Friday","20151009"
"1307","1080","29","","1.0","13.352","Sunday","20151011"
"1307","1392","51","","1.0","23.0209","Wednesday","20151007"
"1307","1392","68","","1.0","17.473","Wednesday","20151007"
"1307","1169","56","","1.0","18.053","Saturday","20151010"
"1307","1169","113","","1.0","22.2034","Wednesday","20151007"
"1307","1052","29","","1.0","12.3015","Tuesday","20151006"
"1307","958","3","","1.0","18.2252","Saturday","20151010"
"1307","1169","46","","1.0","13.401","Thursday","20151008"
"1307","1169","281","","1.0","22.2407","Wednesday","20151007"
"1307","1169","16","","1.0","14.1546","Wednesday","20151007"
"1307","1169","73","","1.0","12.5312","Tuesday","20151006"
"1307","1116","21","","1.0","21.4014","Friday","20151009"
"1307","1169","120","","1.0","20.2536","Wednesday","20151007"
"1307","621","627","","1.0","15.4538","Sunday","20151011"
"1307","621","627","","1.0","15.4538","Sunday","20151011"
"1307","1328","14","","1.0","13.2801","Tuesday","20151006"
"1307","1328","14","","1.0","13.2801","Tuesday","20151006"
"1307","1169","1051","","1.0","23.3622","Tuesday","20151006"
"1307","1169","1051","","1.0","23.3622","Tuesday","20151006"
"1307","1080","67","","1.0","15.5145","Friday","20151009"
"1307","1080","67","","1.0","15.5145","Friday","20151009"
"1307","958","3","","1.0","18.2252","Saturday","20151010"
"1307","1169","24","","1.0","15.5344","Friday","20151009"
"1307","1169","2798","","1.0","0.5141","Monday","20151005"
"1307","1169","24","","1.0","15.5344","Friday","20151009"
"1307","1169","2798","","1.0","0.5141","Monday","20151005"
"1307","1392","51","","1.0","23.0209","Wednesday","20151007"
"1307","1052","7","","1.0","12.3503","Tuesday","20151006"
"1307","1169","1","","1.0","13.1834","Thursday","20151008"
"1307","1169","1","","1.0","13.1834","Thursday","20151008"
"1307","1392","68","","1.0","17.473","Wednesday","20151007"
"1307","1169","56","","1.0","18.053","Saturday","20151010"
"1307","1169","46","","1.0","13.401","Thursday","20151008"
"1307","1169","83","","1.0","21.1121","Monday","20151005"
"1307","1169","83","","1.0","21.1121","Monday","20151005"
"1307","1169","36","","1.0","13.1847","Thursday","20151008"
"1307","1169","36","","1.0","13.1847","Thursday","20151008"
"1307","1052","29","","1.0","12.3015","Tuesday","20151006"
"1307","1169","36","","1.0","14.0117","Wednesday","20151007"
"1307","1169","36","","1.0","14.0117","Wednesday","20151007"
"1307","1169","16","","1.0","14.1546","Wednesday","20151007"
"1307","1169","39","","1.0","16.4229","Tuesday","20151006"
"1307","1169","39","","1.0","16.4229","Tuesday","20151006"
"1307","1169","113","","1.0","22.2034","Wednesday","20151007"
"1307","1169","281","","1.0","22.2407","Wednesday","20151007"
"1116","1118","15","","1.0","23.581","Sunday","20151011"
"1116","1118","10","","1.0","15.405","Friday","20151009"
"1116","1118","11","","1.0","10.5201","Saturday","20151010"
"1116","1118","53","","1.0","11.3324","Saturday","20151010"
"1116","1118","15","","1.0","23.581","Sunday","20151011"
"1116","1118","10","","1.0","15.405","Friday","20151009"
"1116","1118","11","","1.0","10.5201","Saturday","20151010"
